Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
OR,3,19,30319,4,30,2,2018,3,NA,NA,13,2.55,NA,1.76,3.57,12,15,22.82,22.84,1.3,1.9
OR,3,19,30319,4,30,2,2019,1,2.2,19.96,33,6.01,NA,6.26,8.08,33,33,20.5,18.63,3.4,3.4
OR,3,19,30319,4,30,2,2019,2,NA,NA,26,3.9,NA,3.77,5.24,27,27,15.86,16.3,3.8,3.1
OR,3,19,30319,4,30,2,2019,3,NA,NA,28,4.24,NA,3.56,4.24,21,30,17.57,17.67,3,2.6
OR,3,19,30319,4,30,2,2019,4,NA,NA,18,2.73,NA,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,3,20,30320,201,30,1,2018,1,2.2,21.87,26,4.85,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR,3,20,30320,201,30,1,2018,2,2,19.47,NA,5.18,NA,5.18,5.83,NA,NA,19.47,19.79,2,3
OR,3,20,30320,201,30,1,2018,3,1.3,22.82,12,1.76,NA,1.76,3.57,12,15,22.82,22.84,1.3,1.9
OR,3,20,30320,201,30,1,2019,1,3.4,20.5,33,6.26,NA,6.26,8.08,33,33,20.5,18.63,3.4,3.4
OR,3,20,30320,201,30,1,2019,2,3.8,15.86,27,3.77,NA,3.77,5.24,27,27,15.86,16.3,3.8,3.1
OR,3,20,30320,201,30,1,2019,3,3,17.57,21,3.56,NA,3.56,4.24,21,30,17.57,17.67,3,2.6
OR,3,20,30320,201,30,1,2019,4,2,19.62,20,2.75,NA,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,4,1,30401,108,31,2,2018,1,3,19.6,21,4.58,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,1,30401,108,31,2,2018,2,NA,NA,NA,5.73,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,1,30401,108,31,2,2018,3,NA,NA,16,2.81,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,1,30401,108,31,2,2019,1,3.3,20.19,34,7.04,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,1,30401,108,31,2,2019,2,NA,NA,27,4.81,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,1,30401,108,31,2,2019,3,NA,NA,27,4.24,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,1,30401,108,31,2,2019,4,NA,NA,25,3.77,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,2,30402,197,31,1,2018,1,2,19.2,27,3.85,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,2,30402,197,31,1,2018,2,NA,NA,NA,4.65,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,2,30402,197,31,1,2018,3,NA,NA,18,3.06,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,2,30402,197,31,1,2019,1,2.7,21.03,33,6.76,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,2,30402,197,31,1,2019,2,NA,NA,31,4.92,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,2,30402,197,31,1,2019,3,NA,NA,30,4.19,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,2,30402,197,31,1,2019,4,NA,NA,26,3.19,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,3,30403,100,32,2,2018,1,2.5,18.39,26,4.19,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,3,30403,100,32,2,2018,2,NA,NA,NA,4.98,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,3,30403,100,32,2,2018,3,NA,NA,7,1.73,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,3,30403,100,32,2,2019,1,3,18.21,29,6.04,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,3,30403,100,32,2,2019,2,NA,NA,21,4.16,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,3,30403,100,32,2,2019,3,NA,NA,24,3.59,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,3,30403,100,32,2,2019,4,NA,NA,15,2.71,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,4,30404,49,32,1,2018,1,2,19.86,25,4.93,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,4,30404,49,32,1,2018,2,NA,NA,NA,4.63,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,4,30404,49,32,1,2018,3,NA,NA,13,2.51,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,4,30404,49,32,1,2019,1,3.1,20.68,31,6.38,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,4,30404,49,32,1,2019,2,NA,NA,26,4.18,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,4,30404,49,32,1,2019,3,NA,NA,23,3.51,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,4,30404,49,32,1,2019,4,NA,NA,17,2.24,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,5,30405,15,33,2,2018,1,2.2,18.49,25,4.13,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,5,30405,15,33,2,2018,2,NA,NA,NA,5.16,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,5,30405,15,33,2,2018,3,NA,NA,12,2.57,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,5,30405,15,33,2,2019,1,2.4,21.1,30,7.52,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,5,30405,15,33,2,2019,2,NA,NA,27,4.43,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,5,30405,15,33,2,2019,3,NA,NA,24,4.18,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,5,30405,15,33,2,2019,4,NA,NA,21,3.64,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,6,30406,201,33,1,2018,1,2.6,20.1,24,4.3,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,6,30406,201,33,1,2018,2,3.3,21.22,NA,4.91,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,6,30406,201,33,1,2018,3,1.7,22.36,13,2.18,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,6,30406,201,33,1,2019,1,3.4,20.32,29,6.58,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,6,30406,201,33,1,2019,2,3.2,15.44,26,4.53,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,6,30406,201,33,1,2019,3,2.8,17.4,24,3.69,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,6,30406,201,33,1,2019,4,2,19.97,19,3.11,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,7,30407,13,34,2,2018,1,2.4,18.3,23,4.17,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,7,30407,13,34,2,2018,2,NA,NA,NA,4.8,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,7,30407,13,34,2,2018,3,NA,NA,11,2.17,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,7,30407,13,34,2,2019,1,2.6,19.38,31,7.11,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,7,30407,13,34,2,2019,2,NA,NA,25,4.46,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,7,30407,13,34,2,2019,3,NA,NA,24,3.8,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,7,30407,13,34,2,2019,4,NA,NA,17,3.21,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,8,30408,63,34,1,2018,1,2,22.45,22,4.05,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,8,30408,63,34,1,2018,2,NA,NA,NA,4.17,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,8,30408,63,34,1,2018,3,NA,NA,14,1.95,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,8,30408,63,34,1,2019,1,3.3,20.47,31,6.31,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,8,30408,63,34,1,2019,2,NA,NA,23,3.08,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,8,30408,63,34,1,2019,3,NA,NA,27,3.04,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,8,30408,63,34,1,2019,4,NA,NA,17,2.19,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,9,30409,191,35,2,2018,1,2.7,21.37,19,3.96,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,9,30409,191,35,2,2018,2,NA,NA,NA,5.36,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,9,30409,191,35,2,2018,3,NA,NA,13,2.52,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,9,30409,191,35,2,2019,1,3,19.5,30,6.86,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,9,30409,191,35,2,2019,2,NA,NA,28,5.06,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,9,30409,191,35,2,2019,3,NA,NA,25,4.09,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,9,30409,191,35,2,2019,4,NA,NA,25,3.69,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,10,30410,44,35,1,2018,1,2.9,19.19,23,3.8,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,10,30410,44,35,1,2018,2,2.8,20.1,NA,5.62,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,10,30410,44,35,1,2018,3,1.8,21.36,17,3.46,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,10,30410,44,35,1,2019,1,3.5,19.3,34,6.77,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,10,30410,44,35,1,2019,2,3,14.9,28,4.26,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,10,30410,44,35,1,2019,3,3.6,18.48,27,4.35,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,10,30410,44,35,1,2019,4,2.1,20.72,24,3.19,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,11,30411,102,36,2,2018,1,3,22.25,25,4.16,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,11,30411,102,36,2,2018,2,NA,NA,NA,5.9,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,11,30411,102,36,2,2018,3,NA,NA,18,2.98,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,11,30411,102,36,2,2019,1,3.4,18.87,33,5.64,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,11,30411,102,36,2,2019,2,NA,NA,33,4.38,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,11,30411,102,36,2,2019,3,NA,NA,28,3.14,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,11,30411,102,36,2,2019,4,NA,NA,27,3.6,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,12,30412,115,36,1,2018,1,2,21.6,24,3.92,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,12,30412,115,36,1,2018,2,NA,NA,NA,5.47,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,12,30412,115,36,1,2018,3,NA,NA,16,2.78,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,12,30412,115,36,1,2019,1,3.7,20.42,30,5.71,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,12,30412,115,36,1,2019,2,NA,NA,28,4.24,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,12,30412,115,36,1,2019,3,NA,NA,25,3.77,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,12,30412,115,36,1,2019,4,NA,NA,19,2.93,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,13,30413,202,37,2,2018,1,2.7,21.18,19,2.96,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,13,30413,202,37,2,2018,2,3.4,19.34,NA,5.72,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,13,30413,202,37,2,2018,3,2,21.74,15,2.32,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,13,30413,202,37,2,2019,1,3,18.7,30,6.35,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,13,30413,202,37,2,2019,2,3.4,16.44,30,4.92,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,13,30413,202,37,2,2019,3,3.2,17.92,28,3.95,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,13,30413,202,37,2,2019,4,2,19.14,23,3.95,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,14,30414,112,37,1,2018,1,2.2,22.72,24,3.85,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,14,30414,112,37,1,2018,2,2.6,18.79,NA,5.18,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,14,30414,112,37,1,2018,3,0.6,22.79,11,1.89,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,14,30414,112,37,1,2019,1,2.8,20.36,31,7.25,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,14,30414,112,37,1,2019,2,2.3,15.31,23,3.97,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,14,30414,112,37,1,2019,3,2.8,18.71,21,3.74,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,14,30414,112,37,1,2019,4,2.1,20.48,17,2.95,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,15,30415,131,38,2,2018,1,2.2,24.05,27,4.31,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,15,30415,131,38,2,2018,2,NA,NA,NA,5.28,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,15,30415,131,38,2,2018,3,NA,NA,17,2.31,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,15,30415,131,38,2,2019,1,2.6,22.02,39,8.19,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,15,30415,131,38,2,2019,2,NA,NA,37,5.47,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,15,30415,131,38,2,2019,3,NA,NA,30,3.61,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,15,30415,131,38,2,2019,4,NA,NA,28,2.93,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,16,30416,85,38,1,2018,1,2.2,21.35,23,3.87,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,16,30416,85,38,1,2018,2,NA,NA,NA,4.39,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,16,30416,85,38,1,2018,3,NA,NA,5,1.05,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,16,30416,85,38,1,2019,1,3.2,18.44,32,6.58,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,16,30416,85,38,1,2019,2,NA,NA,23,3.91,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,16,30416,85,38,1,2019,3,NA,NA,20,3.09,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,16,30416,85,38,1,2019,4,NA,NA,11,1.89,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,17,30417,126,39,2,2018,1,2.4,19.4,19,4.01,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,17,30417,126,39,2,2018,2,NA,NA,NA,5.51,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,17,30417,126,39,2,2018,3,NA,NA,10,2.32,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,17,30417,126,39,2,2019,1,2.4,16.91,31,5.11,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,17,30417,126,39,2,2019,2,NA,NA,27,3.55,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,17,30417,126,39,2,2019,3,NA,NA,21,3.84,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,17,30417,126,39,2,2019,4,NA,NA,15,2.62,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,18,30418,67,39,1,2018,1,2.3,21.96,28,4.08,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,18,30418,67,39,1,2018,2,NA,NA,NA,5.34,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,18,30418,67,39,1,2018,3,NA,NA,20,3.4,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,18,30418,67,39,1,2019,1,3.2,21.47,33,6.43,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,18,30418,67,39,1,2019,2,NA,NA,33,4.81,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,18,30418,67,39,1,2019,3,NA,NA,30,4.3,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,18,30418,67,39,1,2019,4,NA,NA,24,3.21,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,19,30419,47,40,2,2018,1,2.2,19.26,24,4.38,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,19,30419,47,40,2,2018,2,NA,NA,NA,5.21,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,19,30419,47,40,2,2018,3,NA,NA,16,3.47,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,19,30419,47,40,2,2019,1,3,19.59,32,6.14,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,19,30419,47,40,2,2019,2,NA,NA,25,4.78,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,19,30419,47,40,2,2019,3,NA,NA,25,3.44,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,19,30419,47,40,2,2019,4,NA,NA,20,3.25,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,4,20,30420,182,40,1,2018,1,2.2,20.13,26,4.16,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR,4,20,30420,182,40,1,2018,2,NA,NA,NA,5.63,NA,4.91,5.72,NA,NA,21.22,19.34,3.3,3.4
OR,4,20,30420,182,40,1,2018,3,NA,NA,17,3.59,NA,2.18,2.32,13,15,22.36,21.74,1.7,2
OR,4,20,30420,182,40,1,2019,1,3.2,21.23,30,6.59,NA,6.58,6.35,29,30,20.32,18.7,3.4,3
OR,4,20,30420,182,40,1,2019,2,NA,NA,30,4,NA,4.53,4.92,26,30,15.44,16.44,3.2,3.4
OR,4,20,30420,182,40,1,2019,3,NA,NA,28,3.83,NA,3.69,3.95,24,28,17.4,17.92,2.8,3.2
OR,4,20,30420,182,40,1,2019,4,NA,NA,24,3.25,NA,3.11,3.95,19,23,19.97,19.14,2,2
OR,5,1,30501,75,41,2,2018,1,2.7,18.92,24,4.24,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,1,30501,75,41,2,2018,2,NA,NA,NA,5.39,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,1,30501,75,41,2,2018,3,NA,NA,7,1.15,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,1,30501,75,41,2,2019,1,2.7,18.14,32,6.46,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,1,30501,75,41,2,2019,2,NA,NA,19,2.87,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,1,30501,75,41,2,2019,3,NA,NA,21,3.32,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,1,30501,75,41,2,2019,4,NA,NA,12,2.28,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,2,30502,171,41,1,2018,1,3.2,20.23,28,5.38,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,2,30502,171,41,1,2018,2,NA,NA,NA,5.31,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,2,30502,171,41,1,2018,3,NA,NA,15,3.69,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,2,30502,171,41,1,2019,1,3,19.24,27,7.82,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,2,30502,171,41,1,2019,2,NA,NA,28,5.03,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,2,30502,171,41,1,2019,3,NA,NA,24,4.54,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,2,30502,171,41,1,2019,4,NA,NA,24,3.1,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,3,30503,154,42,2,2018,1,2.7,20.19,22,3.81,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,3,30503,154,42,2,2018,2,NA,NA,NA,5.99,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,3,30503,154,42,2,2018,3,NA,NA,13,2.98,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,3,30503,154,42,2,2019,1,2.9,18.4,33,7.5,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,3,30503,154,42,2,2019,2,NA,NA,28,4.47,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,3,30503,154,42,2,2019,3,NA,NA,26,4.09,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,3,30503,154,42,2,2019,4,NA,NA,20,3.71,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,4,30504,119,42,1,2018,1,3.3,19.12,25,4.3,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,4,30504,119,42,1,2018,2,NA,NA,NA,5.06,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,4,30504,119,42,1,2018,3,NA,NA,15,2.79,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,4,30504,119,42,1,2019,1,2.1,21.11,27,6.46,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,4,30504,119,42,1,2019,2,NA,NA,28,4.13,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,4,30504,119,42,1,2019,3,NA,NA,28,4.32,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,4,30504,119,42,1,2019,4,NA,NA,19,3,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,5,30505,201,43,2,2018,1,2.7,21.52,28,4.18,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,5,30505,201,43,2,2018,2,3.1,21.31,NA,5.95,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,5,30505,201,43,2,2018,3,1,22.37,13,2.34,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,5,30505,201,43,2,2019,1,3.4,19.81,32,6.53,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,5,30505,201,43,2,2019,2,2.7,16.54,19,4.44,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,5,30505,201,43,2,2019,3,2.8,18.21,26,4.06,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,5,30505,201,43,2,2019,4,2.6,20.62,19,3.52,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,6,30506,17,43,1,2018,1,2,18.32,22,3.46,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,6,30506,17,43,1,2018,2,NA,NA,NA,4.5,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,6,30506,17,43,1,2018,3,NA,NA,13,3.09,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,6,30506,17,43,1,2019,1,2.9,20.5,34,5.46,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,6,30506,17,43,1,2019,2,NA,NA,28,3.92,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,6,30506,17,43,1,2019,3,NA,NA,23,3.7,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,6,30506,17,43,1,2019,4,NA,NA,19,2.52,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,7,30507,22,44,2,2018,1,2.6,19.92,23,3.69,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,7,30507,22,44,2,2018,2,NA,NA,NA,5.45,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,7,30507,22,44,2,2018,3,NA,NA,14,2.59,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,7,30507,22,44,2,2019,1,2.6,18.99,30,6.04,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,7,30507,22,44,2,2019,2,NA,NA,31,4.47,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,7,30507,22,44,2,2019,3,NA,NA,27,3.44,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,7,30507,22,44,2,2019,4,NA,NA,18,2.76,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,8,30508,202,44,1,2018,1,2.6,18.76,20,3.31,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,8,30508,202,44,1,2018,2,3,20.11,NA,5.21,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,8,30508,202,44,1,2018,3,1.4,22.58,14,2.6,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,8,30508,202,44,1,2019,1,3.3,20.87,36,7.73,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,8,30508,202,44,1,2019,2,2.9,15.6,30,4.78,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,8,30508,202,44,1,2019,3,3.7,17.66,30,4.11,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,8,30508,202,44,1,2019,4,3.2,19.75,26,3.68,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,9,30509,82,45,2,2018,1,2.3,20.88,25,4.11,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR,5,9,30509,82,45,2,2018,2,NA,NA,NA,5.57,NA,5.95,5.21,NA,NA,21.31,20.11,3.1,3
OR,5,9,30509,82,45,2,2018,3,NA,NA,14,2.73,NA,2.34,2.6,13,14,22.37,22.58,1,1.4
OR,5,9,30509,82,45,2,2019,1,2.8,18.5,30,5.96,NA,6.53,7.73,32,36,19.81,20.87,3.4,3.3
OR,5,9,30509,82,45,2,2019,2,NA,NA,29,4.25,NA,4.44,4.78,19,30,16.54,15.6,2.7,2.9
OR,5,9,30509,82,45,2,2019,3,NA,NA,26,3.45,NA,4.06,4.11,26,30,18.21,17.66,2.8,3.7
OR,5,9,30509,82,45,2,2019,4,NA,NA,20,2.88,NA,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,5,10,30510,50,45,1,2018,1,2.1,19.77,22,4.53,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
