Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA,2019,4,3,10,10310,50,,,16,3.09,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,11,10311,111,,,17.3,2.64,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,12,10312,202,2,17.49,15.8,2.92,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,13,10313,66,,,17.5,2.11,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,14,10314,12,,,9,2.87,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,15,10315,197,,,20.5,3.2,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,16,10316,185,,,20,3.82,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,17,10317,26,,,17.3,1.74,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,18,10318,182,,,17.3,2.92,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,19,10319,33,,,12.8,2.31,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,3,20,10320,36,,,15.5,3.52,,3.52,2.92,15.3,15.8,17.55,17.49,2.1,2
WA,2019,4,4,1,10401,149,,,16.5,2.14,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,2,10402,115,,,15.3,3.01,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,3,10403,136,,,11.8,2.25,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,4,10404,22,,,16.3,3.49,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,5,10405,53,,,16.3,1.87,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,6,10406,165,,,18.8,3.99,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,7,10407,202,2.5,18.05,19.5,3.03,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,8,10408,56,,,17.8,,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,9,10409,73,,,18.5,2.3,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,10,10410,131,,,18,3.08,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,11,10411,89,,,16.8,2.68,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,12,10412,94,,,20.8,3.89,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,13,10413,201,2.3,19.22,14.8,3.12,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,14,10414,190,,,18.5,3.11,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,15,10415,68,,,16.5,2.49,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,16,10416,196,,,20.3,4.06,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,17,10417,100,,,8.5,1.87,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,18,10418,120,,,14.8,2.56,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,19,10419,61,2.4,18.07,18,2.74,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,4,20,10420,179,,,17.5,3.87,,3.12,3.03,14.8,19.5,19.22,18.05,2.3,2.5
WA,2019,4,5,1,10501,124,,,12.8,2.06,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,2,10502,174,,,15.5,3.08,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,3,10503,128,,,14,2.26,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,4,10504,103,,,18,3.58,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,5,10505,181,,,19.8,3.42,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,6,10506,108,,,16.3,2.47,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,7,10507,14,,,17,2.21,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,8,10508,201,2.3,17.62,17.8,3.39,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,9,10509,127,,,15.8,2.16,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,10,10510,17,,,13.8,2.09,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,11,10511,172,,,16.8,3.51,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,12,10512,23,,,17.8,3.47,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,13,10513,99,,,16.8,2.5,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,14,10514,202,2.5,18.71,16.3,3.03,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,15,10515,67,,,16,2.61,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,16,10516,138,,,15.8,3.3,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,17,10517,130,,,13.5,2.3,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,18,10518,87,,,16.8,2.61,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,19,10519,161,,,16.5,2.66,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,5,20,10520,106,,,17,2.88,,3.39,3.03,17.8,16.3,17.62,18.71,2.3,2.5
WA,2019,4,6,1,10601,188,,,17.3,2.82,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,2,10602,151,,,17,2.8,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,3,10603,19,,,15.8,2.52,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,4,10604,202,2.5,19.88,18.8,3.37,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,5,10605,154,,,16.3,2.47,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,6,10606,5,,,16.5,2.59,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,7,10607,80,,,20,2.54,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,8,10608,176,,,17.5,3.52,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,9,10609,183,,,16.3,2.52,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,10,10610,117,,,15.3,2.11,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,11,10611,118,,,15.5,1.87,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,12,10612,79,,,13.8,2.44,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,13,10613,201,2.2,19.61,14.3,2.1,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,14,10614,46,,,6.5,1.64,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,15,10615,113,,,13.8,1.73,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,16,10616,25,,,20.8,3.2,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,17,10617,71,,,13.3,1.55,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,18,10618,41,,,13.8,1.57,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,19,10619,95,,,15.3,2.31,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,6,20,10620,171,,,15.8,3.33,,2.1,3.37,14.3,18.8,19.61,19.88,2.2,2.5
WA,2019,4,7,1,10701,38,,,13,1.97,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,2,10702,202,2.4,19.65,16.5,2.78,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,3,10703,150,,,16.8,2.63,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,4,10704,143,,,16.8,2.64,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,5,10705,72,,,15,1.83,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,6,10706,11,,,13.5,1.93,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,7,10707,135,,,11.3,2.19,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,8,10708,54,,,21.8,3.25,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,9,10709,27,,,12.8,1.55,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,10,10710,45,,,14,1.23,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,11,10711,64,,,13,1.97,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,12,10712,163,,,17.8,3.32,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,13,10713,8,,,9,1.8,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,14,10714,51,,,12.8,1.59,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,15,10715,201,2.1,19.16,15.5,2.49,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,16,10716,192,,,21,4.03,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,17,10717,18,,,13.8,1.45,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,18,10718,129,,,13.8,1.78,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,19,10719,74,,,9,1.81,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,7,20,10720,70,,,22.8,3.23,,2.49,2.78,15.5,16.5,19.16,19.65,2.1,2.4
WA,2019,4,8,1,10801,170,,,20.8,2.88,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,2,10802,112,0.9,19.28,6.8,1.09,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,3,10803,93,,,15,2.37,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,4,10804,98,,,19.8,3.11,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,5,10805,44,2.4,17.35,16.3,2.23,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,6,10806,180,,,15.3,2.18,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,7,10807,137,,,11,1.62,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,8,10808,193,,,22.3,3.68,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,9,10809,10,,,17.3,2.18,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,10,10810,169,,,14,1.78,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,11,10811,141,,,17.8,1.85,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,12,10812,58,,,15.3,2.16,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,13,10813,75,,,8.3,1.68,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,14,10814,28,,,4.3,1.11,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,15,10815,47,,,13.3,1.62,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,16,10816,201,2.7,18.16,18,2.99,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,17,10817,202,2.6,19.43,16,2.61,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,18,10818,48,,,11.5,1.26,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,19,10819,42,,,6.5,1.43,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,8,20,10820,194,,,17,3.4,,2.99,2.61,18,16,18.16,19.43,2.7,2.6
WA,2019,4,9,1,10901,97,,,12.8,1.76,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,2,10902,31,,,10.3,1.66,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,3,10903,63,,,9,1.73,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,4,10904,110,,,22.8,3.7,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,5,10905,184,,,19.8,2.35,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,6,10906,16,,,8.8,1.5,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,7,10907,201,2.5,18.28,12.3,1.72,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,8,10908,55,,,20.5,2.94,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,9,10909,4,,,11.8,1.74,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,10,10910,202,2.4,18.81,14.8,2.45,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,11,10911,102,,,15.8,2.11,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,12,10912,7,,,14.8,2.61,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,13,10913,132,,,10,1.92,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,14,10914,122,,,13,2.06,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,15,10915,173,,,16.5,2.33,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,16,10916,155,,,19.5,3.09,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,17,10917,86,,,9,1.9,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,18,10918,20,,,11.8,1.97,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,19,10919,175,,,14,2.38,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,9,20,10920,187,,,20,3.04,,1.72,2.45,12.3,14.8,18.28,18.81,2.5,2.4
WA,2019,4,10,1,11001,49,,,10.5,1.97,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,2,11002,92,,,16.5,2.47,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,3,11003,198,,,16.8,2.4,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,4,11004,96,,,15.5,2.3,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,5,11005,57,,,11,1.81,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,6,11006,1,,,14.3,2.12,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,7,11007,166,,,19,2.5,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,8,11008,101,,,15.8,2.59,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,9,11009,178,,,16,3.21,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,10,11010,21,,,11.3,1.83,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,11,11011,88,,,9.5,1.73,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,12,11012,142,,,6,1.47,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,13,11013,85,,,10.5,2.21,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,14,11014,15,,,9,2.04,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,15,11015,148,,,15,2.59,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,16,11016,202,2.5,18.61,16.5,2.79,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,17,11017,59,,,15.3,2.38,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,18,11018,105,,,12.3,2.54,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,19,11019,201,1.8,18.72,13.3,1.83,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,10,20,11020,153,,,15,2.42,,1.83,2.79,13.3,16.5,18.72,18.61,1.8,2.5
WA,2019,4,11,1,11101,167,,,17.5,3.35,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,2,11102,202,2.3,18.73,15.3,2.81,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,3,11103,134,,,14.5,2.57,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,4,11104,152,,,9.8,2.18,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,5,11105,2,,,20.8,3.32,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,6,11106,109,,,10.8,2.26,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,7,11107,83,,,13.5,1.88,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,8,11108,39,,,9.5,1.92,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,9,11109,9,,,10.5,2.59,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,10,11110,147,,,16,2.78,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,11,11111,168,,,20.3,2.75,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,12,11112,160,,,20.3,3.39,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,13,11113,60,,,16.8,2.71,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,14,11114,157,,,15.5,2.52,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,15,11115,62,,,17.5,2.02,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,16,11116,81,,,14.8,2.25,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,17,11117,201,2.3,18.86,14,2.81,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,18,11118,65,,,17.3,2.42,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,19,11119,30,,,15.8,1.9,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,4,11,20,11120,144,2.3,17.85,14.8,2.67,,2.81,2.81,14,15.3,18.86,18.73,2.3,2.3
WA,2019,5,1,1,10101,123,,,21.1,3.31,13.3,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,2,10102,29,,,11.3,2.21,10.2,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,3,10103,162,,,20.8,3.05,15.2,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,4,10104,201,2.6,17.84,18,3.53,12.4,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,5,10105,126,,,13.9,2.3,9.2,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,6,10106,191,,,17.4,2.31,11.4,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,7,10107,159,,,18.6,2.99,13.7,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,8,10108,139,,,17.3,3.21,7.6,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,9,10109,77,,,16.8,2.09,7.9,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,10,10110,69,,,22.6,2.36,13.7,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,11,10111,121,,,19.8,2.84,13.7,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,12,10112,84,,,18.5,3.27,11.1,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,13,10113,133,,,16.9,1.7,9.5,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,14,10114,125,,,13.1,2.13,5.4,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,15,10115,202,2.8,17.49,16.9,2.39,11.4,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,16,10116,32,,,20.5,3.17,15.9,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,17,10117,37,,,14.4,1.89,8.9,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,18,10118,13,,,17.4,2.41,7.3,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,19,10119,116,,,15.1,2.48,8.6,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,1,20,10120,164,,,17.6,3.27,12.1,3.53,2.39,18,16.9,17.84,17.49,2.6,2.8
WA,2019,5,2,1,10201,35,,,17.1,1.99,19.1,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,2,10202,146,,,21.1,3.11,14,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,3,10203,43,,,15.5,2.36,7.6,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,4,10204,24,,,15.3,2.78,8.6,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,5,10205,202,2.6,19.47,17,1.44,13.7,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,6,10206,104,2.7,18.13,17.8,3.21,11.7,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,7,10207,76,,,15.9,2.35,8.9,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,8,10208,107,,,21.3,3.11,15.6,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,9,10209,158,,,20.4,2.72,17.1,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,10,10210,195,,,19.4,2.94,13,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,11,10211,78,,,15.5,2.31,7.3,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,12,10212,3,,,21,2.8,11.4,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,13,10213,82,,,18.5,1.94,10.5,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,14,10214,201,2.4,19.18,16.5,2.55,10.2,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,15,10215,34,,,19.9,2.95,17.1,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,16,10216,156,,,22.4,3.29,18.4,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,17,10217,6,,,21,1.64,7.9,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,18,10218,52,,,13.5,1.94,6.7,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,19,10219,90,,,15,1.37,5.1,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,2,20,10220,140,,,15,2.26,5.7,2.55,1.44,16.5,17,19.18,19.47,2.4,2.6
WA,2019,5,3,1,10301,91,,,18.5,2.6,12.7,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,2,10302,201,2.5,17.96,18,2.71,9.5,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,3,10303,40,,,13.3,2.09,8.9,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,4,10304,177,,,18.9,3.05,10.5,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,5,10305,119,,,16.3,1.81,10.2,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,6,10306,189,,,20.3,3.29,14.9,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,7,10307,145,,,17.3,2.6,12.4,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,8,10308,186,,,21.8,2.45,9.5,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,9,10309,114,,,18,2.28,10.5,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,10,10310,50,,,17.5,2.53,8.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,11,10311,111,,,17.8,2.45,8.3,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,12,10312,202,2.4,17.66,17.5,2.82,9.2,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,13,10313,66,,,22.5,1.89,12.7,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,14,10314,12,,,9.8,1.54,5.1,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,15,10315,197,,,20.5,2.73,14.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,16,10316,185,,,22,3.17,14.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,17,10317,26,,,18.3,1.65,9.8,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,18,10318,182,,,19.3,2.75,11.4,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,19,10319,33,,,16,2.24,7.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,3,20,10320,36,,,16.3,2.94,7.9,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA,2019,5,4,1,10401,149,,,19,1.99,9.5,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
